open,high,low,close,volume
1.1168,1.1179,1.1046,1.1049,316215.3
1.1052,1.1074,1.1003,1.1014,193979.9
1.1013,1.106,1.1012,1.1014,82864.9
1.1015,1.1015,1.095,1.1008,152070.6
1.1005,1.1017,1.0931,1.0935,414994.4
1.0936,1.0936,1.064,1.0648,2167018.4
1.0649,1.0736,1.0589,1.071,1144553.0
1.0713,1.0723,1.0587,1.0662,558026.9
1.0664,1.072,1.0647,1.0701,418817.5
1.0699,1.0714,1.0613,1.0653,660258.2
1.0654,1.066,1.0594,1.0629,609136.3
1.0629,1.0675,1.0608,1.0613,265297.6
1.0613,1.0642,1.0555,1.061,940851.9
1.0611,1.0688,1.0588,1.0656,828146.9
1.0655,1.0657,1.0598,1.0598,314199.4
1.0598,1.0598,1.0478,1.0502,952496.7
1.0502,1.0546,1.0461,1.0533,742095.6
1.0537,1.054,1.0434,1.047,1634457.2
1.0471,1.0485,1.0374,1.0406,1526351.0
1.0406,1.0476,1.04,1.0465,552797.5
1.0464,1.0512,1.0457,1.0464,389049.7
1.0462,1.0481,1.0435,1.0436,333076.1
1.0438,1.0502,1.0407,1.0502,394385.5
1.0501,1.0519,1.0467,1.0467,520827.4
1.047,1.0495,1.0452,1.0482,303275.4
1.0482,1.0587,1.0473,1.0587,572883.5
1.0588,1.0598,1.052,1.0558,262900.7
1.0558,1.0563,1.051,1.0524,227282.7
1.0525,1.0531,1.049,1.0514,213672.8
1.0517,1.0597,1.0495,1.0561,329967.1
1.056,1.0572,1.0508,1.0532,166875.2
1.0533,1.0558,1.0513,1.0548,226699.2
1.0544,1.0544,1.0464,1.0477,474074.9
1.0477,1.0478,1.0381,1.0444,764295.4
1.0444,1.0451,1.0398,1.0422,641704.6
1.042,1.0427,1.0349,1.0357,453220.1
1.0357,1.0364,1.028,1.0324,1009376.2
1.0324,1.035,1.0269,1.0279,1058841.2
1.0278,1.0339,1.0264,1.0291,638726.7
1.0291,1.0327,1.028,1.0325,310808.9
1.0325,1.0325,1.0268,1.0282,323985.8
1.0282,1.0331,1.0241,1.0251,313567.3
1.0253,1.0302,1.0238,1.0271,328001.2
1.0272,1.03,1.0257,1.0268,249664.1
1.0269,1.0282,1.0229,1.0278,287892.7
1.028,1.0337,1.0276,1.0334,282638.9
1.0334,1.0373,1.0308,1.0367,492407.2
1.0368,1.0417,1.0349,1.0416,370155.4
1.0417,1.047,1.0403,1.0437,872300.8
1.0437,1.0457,1.039,1.0443,481493.3
1.0444,1.0537,1.0428,1.0534,757637.6
1.0536,1.0539,1.0465,1.0487,796491.0
1.0487,1.0533,1.0438,1.0508,555802.3
1.0508,1.0531,1.0439,1.0522,547622.6
1.0527,1.0584,1.0512,1.0558,809692.1
1.056,1.057,1.049,1.0522,647361.7
1.0521,1.065,1.052,1.0636,619765.1
1.0636,1.0785,1.0635,1.0726,896837.1
1.0727,1.0787,1.0682,1.0747,1104936.4
1.0748,1.0771,1.0622,1.0634,1090581.2
1.0633,1.0671,1.0615,1.0631,518618.0
1.0631,1.0639,1.0536,1.0542,1121469.5
1.0545,1.0612,1.053,1.0603,1368324.1
1.06,1.0639,1.0448,1.0494,1088131.9
1.0496,1.05,1.0382,1.0424,887459.7
1.0425,1.055,1.0425,1.0525,612118.6
1.0527,1.0665,1.0488,1.0661,606392.5
1.0659,1.071,1.0642,1.0668,1132225.2
1.0666,1.0793,1.0639,1.07,798689.4
1.0699,1.0748,1.0638,1.0647,602793.3
1.0654,1.0699,1.0594,1.0606,1002932.0
1.0605,1.0679,1.0605,1.0658,677317.9
1.0659,1.0739,1.0642,1.0723,346222.0
1.0724,1.073,1.0605,1.0642,339216.5
1.0642,1.0689,1.0595,1.0675,464365.4
1.0677,1.0688,1.0562,1.0572,205271.8
1.0577,1.0607,1.0527,1.0545,357033.7
1.0545,1.0615,1.0504,1.0609,564655.3
1.0609,1.0614,1.0515,1.053,336386.5
1.0524,1.0524,1.0295,1.0359,1755721.0
1.0359,1.0365,1.0254,1.0273,1312646.5
1.0272,1.0369,1.0261,1.0349,930226.4
1.0348,1.0383,1.0281,1.0383,470260.4
1.0382,1.044,1.0357,1.0377,422108.8
1.0372,1.0404,1.0333,1.0353,328294.6
1.035,1.0366,1.0276,1.0296,282464.9
1.0296,1.0324,1.0211,1.0258,578531.7
1.0257,1.0308,1.0237,1.0261,274088.8
1.0261,1.0339,1.0259,1.0304,181591.1
1.0305,1.0317,1.0249,1.0253,112774.7
1.0252,1.0273,1.0205,1.0225,252469.8
1.0226,1.0291,1.0188,1.0281,357148.4
1.028,1.0327,1.0247,1.0325,515142.1
1.0326,1.0345,1.0279,1.0336,159175.4
1.0333,1.0365,1.0281,1.0357,141599.7
1.0355,1.0428,1.0355,1.0424,213232.9
1.0425,1.045,1.0305,1.0346,172448.4
1.0346,1.035,1.0273,1.0296,222225.1
1.0297,1.0336,1.0291,1.0332,222030.4
1.0332,1.0336,1.0283,1.0328,139005.3
1.0326,1.0371,1.0312,1.0371,132857.0
1.0371,1.0371,1.0293,1.0369,192445.6
1.0369,1.0377,1.0295,1.0304,390125.4
1.0305,1.0378,1.029,1.0313,400882.2
1.0317,1.0345,1.0271,1.0287,1164653.4
1.0287,1.0361,1.0283,1.0351,228296.7
1.0351,1.0445,1.0346,1.0432,286149.8
1.0438,1.0492,1.0424,1.0449,604262.7
1.0449,1.0451,1.0326,1.0326,175233.2
1.0326,1.0327,1.0262,1.0285,317798.5
1.0285,1.0374,1.0285,1.0317,282299.0
1.0318,1.0333,1.0277,1.0296,211666.7
1.0297,1.0335,1.028,1.0309,144252.3
1.0315,1.0343,1.024,1.0256,252750.2
1.0254,1.026,1.0207,1.0207,249747.8
1.0206,1.0223,1.0136,1.0191,539039.1
1.019,1.0214,1.0177,1.0213,131904.9
1.0212,1.0234,1.0185,1.0198,122050.3
1.0196,1.0226,1.0189,1.0222,122207.3
1.0226,1.0247,1.0206,1.0239,142713.0
1.0238,1.0251,1.021,1.0211,278898.7
1.0214,1.0234,1.0185,1.0208,142020.1
1.021,1.0246,1.0203,1.0221,82059.3
1.0226,1.0236,1.0191,1.0203,98035.6
1.0203,1.0227,1.0191,1.0196,141016.9
1.0196,1.0196,1.0122,1.0136,205062.4
1.0134,1.0136,1.0085,1.0117,354040.3
1.0117,1.0138,1.0091,1.01,194115.1
1.0099,1.0164,1.0079,1.0163,252780.4
1.0162,1.0209,1.0141,1.0168,269871.4
1.0168,1.017,1.0104,1.0143,501019.7
1.0143,1.0149,1.01,1.0106,174775.5
1.0108,1.012,1.0083,1.0108,859698.0
1.0105,1.0147,1.0091,1.0132,312837.3
1.0131,1.0143,1.0086,1.0107,337881.5
1.0106,1.011,1.0073,1.0087,264681.0
1.0089,1.0338,1.0029,1.0249,1515422.2
1.0246,1.0308,1.0211,1.0214,1013918.5
1.0214,1.0254,1.0165,1.0244,548167.1
1.0238,1.026,1.0135,1.0142,791030.8
1.0141,1.0152,1.006,1.0077,581173.1
1.0071,1.0153,1.0069,1.0108,372268.6
1.0109,1.0172,1.0074,1.0158,399669.5
1.0159,1.0227,1.0068,1.008,419163.3
1.0081,1.0105,1.006,1.0075,479306.2
1.0076,1.0108,1.0065,1.0101,241933.4
1.0102,1.0146,1.008,1.0123,368475.1
1.0123,1.0138,1.0068,1.0076,253705.6
1.0076,1.0093,1.0048,1.0075,237397.0
1.0074,1.0099,1.0033,1.0034,321050.7
1.0034,1.0067,0.9986,1.005,833050.1
1.0049,1.0132,1.0034,1.0119,765301.6
1.0118,1.0196,1.0111,1.0158,265797.4
1.0159,1.018,1.0122,1.0172,208853.3
1.0171,1.0221,1.0149,1.0177,232045.8
1.0175,1.0187,1.0142,1.0155,146058.8
1.0155,1.0155,1.0044,1.0049,461423.0
1.0047,1.0136,1.004,1.0092,699136.3
1.0093,1.0119,1.0041,1.0069,447765.5
1.0069,1.0108,1.0062,1.0094,249990.8
1.0095,1.0097,0.9987,1.0002,318495.8
1.0,1.002,0.9936,0.9974,626485.4
0.9972,1.0003,0.9929,0.999,404527.8
0.999,1.0069,0.9976,1.0041,283328.5
1.004,1.0068,1.0003,1.0023,410044.3
1.0023,1.0086,0.999,1.0011,503876.6
1.0012,1.0071,0.9946,1.004,339638.3
1.0041,1.0053,0.9963,0.9969,203774.2
0.9968,1.0014,0.9912,0.9917,309032.1
0.9916,1.0003,0.9915,0.9972,464186.1
0.9973,1.0086,0.9968,1.0034,421931.9
1.0036,1.0054,1.0003,1.0021,292446.9
1.0022,1.0064,1.0005,1.0031,177342.3
1.0033,1.0034,0.9945,0.9959,443988.3
0.9957,0.997,0.9915,0.994,489477.3
0.9941,0.9952,0.9827,0.9852,550022.0
0.9855,0.9889,0.9775,0.9778,927054.3
0.9779,0.9786,0.9721,0.9763,719675.8
0.9759,0.9806,0.9681,0.9703,783467.9
0.9703,0.9721,0.9652,0.9668,1006529.3
0.9667,0.9668,0.9588,0.9617,1121026.0
0.9619,0.9636,0.9501,0.9507,884595.3
0.9508,0.9565,0.9422,0.9442,1826259.1
0.9441,0.957,0.9421,0.9561,1270850.8
0.9559,0.9616,0.9467,0.9563,820684.4
0.9558,0.9616,0.9499,0.9595,373797.0
0.9597,0.9641,0.9578,0.9619,459978.5
0.9619,0.962,0.9515,0.9535,335324.8
0.9537,0.9545,0.9468,0.951,802931.5
0.9501,0.9574,0.9473,0.9477,493378.8
0.9474,0.9496,0.9374,0.9388,1093173.5
0.9388,0.9428,0.9332,0.9427,622798.1
0.9427,0.9448,0.9339,0.9347,403516.0
0.9347,0.936,0.9228,0.9241,965574.6
0.9241,0.9264,0.9194,0.9253,820438.1
0.9253,0.9351,0.9242,0.9344,654951.1
0.9344,0.9349,0.9233,0.9237,519221.5
0.9238,0.934,0.9177,0.9306,1486496.2
0.9305,0.9366,0.9267,0.9364,676523.3
0.936,0.9438,0.9353,0.9418,806372.5
0.9416,0.9499,0.9396,0.9482,2450867.9
0.9485,0.9604,0.9485,0.9569,1875283.1
0.9569,0.9591,0.948,0.9539,831812.0
0.9538,0.9581,0.9497,0.9557,311708.7
0.9559,0.9559,0.9468,0.9499,220157.1
0.95,0.9508,0.9402,0.9412,361071.2
0.9413,0.9475,0.9363,0.9432,405420.3
0.9428,0.9428,0.9368,0.9411,446083.1
0.941,0.9421,0.9315,0.9323,306098.3
0.9328,0.9366,0.9176,0.9225,1159355.1
0.9221,0.9233,0.9142,0.9186,1518115.2
0.9181,0.9301,0.9157,0.9231,1664724.6
0.9225,0.9285,0.9154,0.9167,1027094.2
0.9167,0.9389,0.9154,0.9374,1765316.5
0.9372,0.9525,0.9343,0.9484,1397903.8
0.9485,0.9544,0.9434,0.9449,894778.5
0.9447,0.9454,0.9369,0.9392,535255.8
0.9396,0.9481,0.9369,0.9378,462510.4
0.9384,0.9521,0.9375,0.9466,910858.6
0.9465,0.9537,0.9457,0.9497,612295.3
0.9501,0.9592,0.9474,0.9561,438038.7
0.956,0.965,0.9521,0.9573,610648.7
0.9572,0.9582,0.9507,0.9553,391796.1
0.9554,0.9577,0.9493,0.9527,378141.0
0.9529,0.9538,0.9469,0.9489,713096.0
0.9489,0.9513,0.9445,0.9507,289630.5
0.9509,0.9519,0.9438,0.9463,260141.6
0.9462,0.9537,0.9451,0.9526,416862.7
0.9525,0.9604,0.9495,0.9593,414140.5
0.9589,0.9766,0.9582,0.965,1076312.8
0.9655,0.9715,0.9617,0.9654,648260.5
0.9656,0.9875,0.9633,0.9774,1831718.5
0.9775,0.9834,0.9742,0.9794,538438.5
0.9789,0.9789,0.9694,0.9727,520645.5
0.9721,0.9732,0.962,0.9635,563413.2
0.9633,0.968,0.9599,0.9661,427211.9
0.9656,0.9656,0.9598,0.9627,372183.9
0.963,0.9647,0.9529,0.9531,450657.5
0.9531,0.9551,0.9486,0.9505,465880.9
0.95,0.9603,0.9482,0.9575,317630.0
0.9576,0.9635,0.9517,0.9531,489052.3
0.9532,0.9562,0.9485,0.9511,383292.3
0.951,0.9526,0.94,0.9425,728887.3
0.9424,0.9456,0.9371,0.9382,1463855.2
0.9384,0.9419,0.9342,0.9381,1137963.5
0.9371,0.9535,0.9368,0.9517,725262.3
0.9519,0.9553,0.9437,0.9458,701982.8
0.9452,0.9476,0.9386,0.9458,1299537.5
0.9451,0.9456,0.9333,0.9354,732449.2
0.9354,0.954,0.9354,0.9477,881584.6
0.9477,0.9544,0.9446,0.9517,500747.0
0.9514,0.9613,0.9481,0.9593,714584.0
0.9592,0.9705,0.959,0.9653,807584.8
0.9649,0.9752,0.9592,0.9714,1116499.7
0.9716,0.9742,0.9678,0.9687,934843.8
0.9687,0.9687,0.9622,0.9638,845986.0
0.964,0.9696,0.9591,0.9658,394613.8
0.9654,0.9654,0.9571,0.9625,558165.6
0.9619,0.9668,0.9519,0.9521,717816.5
0.9518,0.9621,0.9457,0.9541,808862.3
0.9538,0.965,0.9529,0.9581,638541.3
0.9584,0.959,0.9474,0.9483,542692.5
0.9483,0.9567,0.9457,0.9457,1091240.1
0.9457,0.9493,0.9387,0.9418,1981833.6
0.9415,0.9491,0.9314,0.9333,2274424.8
0.9333,0.9704,0.9331,0.9549,5098078.5
0.9548,0.9569,0.9459,0.9502,4537871.0
0.9503,0.9653,0.9479,0.9508,4689709.3
0.9499,0.9507,0.9331,0.9406,2559591.1
0.9414,0.9491,0.927,0.9304,2063517.6
0.9305,0.9366,0.9135,0.9324,2108385.4
0.9326,0.9329,0.9078,0.9103,2055983.9
0.9104,0.9173,0.8939,0.8967,3101585.5
0.8968,0.9049,0.885,0.8907,3499887.7
0.8908,0.891,0.8621,0.8825,4826108.9
0.8817,0.9244,0.8811,0.923,3163858.8
0.9235,0.9307,0.9101,0.9129,1957031.8
0.913,0.9231,0.9084,0.9183,1237930.7
0.9193,0.9256,0.9158,0.9179,826345.1
0.9182,0.9194,0.9062,0.9094,1016526.9
0.9095,0.91,0.8984,0.9036,912252.2
0.9038,0.9126,0.8981,0.9081,890557.9
0.9081,0.9108,0.8987,0.9024,1256811.7
0.9026,0.9166,0.9005,0.9016,1126779.2
0.9016,0.909,0.8958,0.8999,734388.8
0.9004,0.9242,0.9003,0.9161,1849709.2
0.9155,0.9231,0.9036,0.9061,865929.4
0.9056,0.9056,0.8532,0.8819,2744738.0
0.8822,0.9098,0.8781,0.9083,1457045.6
0.9083,0.9083,0.8794,0.894,1389675.2
0.8943,0.9063,0.8698,0.8782,2816824.0
0.8779,0.9044,0.8735,0.8998,2092038.0
0.8996,0.9156,0.8984,0.9153,1798573.2
0.9157,0.9164,0.9,0.908,3225096.0
0.908,0.9102,0.8817,0.8995,2922779.9
0.8993,0.9023,0.8557,0.8613,5511116.2
0.8606,0.89,0.8597,0.8788,7713477.9
0.8791,0.8849,0.8657,0.8695,4040739.2
0.869,0.8732,0.8556,0.8568,4346897.3
0.8577,0.869,0.8437,0.8493,4253157.8
0.8498,0.8504,0.77,0.7933,15846935.7
0.7933,0.8111,0.75,0.8104,14514997.4
0.8104,0.8812,0.797,0.8082,6228479.9
0.8079,0.8223,0.7973,0.8153,4284212.5
0.8156,0.8185,0.795,0.8123,3373324.1
0.8124,0.8566,0.809,0.8398,5064786.0
0.8398,0.8523,0.8355,0.8364,3544820.8
0.8359,0.8368,0.8277,0.8293,1567475.1
0.8294,0.8539,0.8274,0.8429,1633440.3
0.843,0.8533,0.8337,0.8346,1028384.6
0.8348,0.8385,0.8232,0.8233,1993617.5
0.8233,0.8273,0.8109,0.815,1636494.4
0.8152,0.8241,0.8095,0.8112,1365642.1
0.8115,0.8266,0.8103,0.8209,2118897.2
0.821,0.8517,0.8208,0.8472,2489496.6
0.8473,0.859,0.844,0.8484,1244876.1
0.8489,0.8693,0.8441,0.8675,1694066.4
0.8672,0.8674,0.8502,0.8576,1035207.2
0.8578,0.8773,0.8563,0.8713,2482622.1
0.8707,0.875,0.8578,0.8584,1392503.4
0.8587,0.8679,0.8582,0.8654,1805954.6
0.8655,0.8754,0.8637,0.8746,1969258.9
0.8755,0.8869,0.8747,0.8851,1286245.3
0.8855,0.8862,0.8752,0.8793,1554461.4
0.8793,0.8926,0.8758,0.8896,2121502.0
0.8896,0.8897,0.8659,0.8739,1896853.8
0.8735,0.875,0.8635,0.8678,1674837.6
0.8677,0.8678,0.8513,0.8537,1842714.6
0.8533,0.8636,0.8531,0.8627,956434.3
0.8624,0.8803,0.8598,0.8729,1871492.9
0.8728,0.8731,0.8616,0.8688,1659686.7
0.8686,0.8726,0.8648,0.8714,1563172.7
0.8709,0.8725,0.8605,0.8614,1170638.7
0.8621,0.8696,0.8609,0.8689,1211901.1
0.8692,0.8973,0.8637,0.8935,2509895.4
0.8936,0.909,0.8907,0.8967,2148027.4
0.8969,0.909,0.8966,0.9019,1837524.5
0.902,0.902,0.8903,0.8919,1546141.0
0.8918,0.8938,0.882,0.8845,1480786.1
0.8846,0.8862,0.878,0.8797,1067949.7
0.88,0.882,0.8721,0.8785,936971.3
0.8787,0.8829,0.8752,0.8805,1472740.4
0.8799,0.8921,0.8788,0.8849,1587804.4
0.8847,0.8875,0.8806,0.8812,812747.2
0.8812,0.8812,0.8638,0.8654,1379402.5
0.8656,0.8747,0.8635,0.864,1823456.2
0.864,0.8685,0.8527,0.8532,1353282.5
0.853,0.8665,0.8526,0.8653,1397149.2
0.865,0.8658,0.8467,0.8513,1446133.5
0.8514,0.8521,0.8324,0.8379,2777838.9
0.8377,0.8476,0.8278,0.8379,3329986.8
0.838,0.8801,0.8311,0.859,11418604.5
0.8591,0.8738,0.8488,0.8698,4877258.3
0.8692,0.8732,0.8607,0.8706,3856405.7
0.8713,0.9226,0.8666,0.9096,6683528.2
0.9101,0.9397,0.8988,0.9341,5670069.0
0.9339,0.9465,0.9143,0.9196,4244208.3
0.9194,0.929,0.8997,0.9056,4308895.5
0.9065,0.9213,0.9012,0.9157,1877025.7
0.9163,0.9245,0.9117,0.9209,945024.3
0.9208,0.9285,0.916,0.9215,1747114.6
0.9216,0.9275,0.9119,0.9204,1469630.2
0.9203,0.9297,0.916,0.9261,1121221.6
0.9265,0.9279,0.9151,0.9198,931372.7
0.9199,0.9262,0.9154,0.9176,1656043.6
0.9175,0.9233,0.9112,0.9164,895431.9
0.9159,0.9284,0.915,0.9268,857367.5
0.9262,0.9412,0.9229,0.9344,720048.6
0.9343,0.9516,0.9312,0.947,1013874.6
0.947,0.9573,0.9411,0.9567,1675824.2
0.9569,0.9799,0.9521,0.9533,1977035.9
0.9534,0.9617,0.9484,0.9605,1546167.9
0.9602,0.9692,0.9581,0.9651,1669376.0
0.9651,0.9669,0.9422,0.9508,1587808.4
0.9512,0.9618,0.9506,0.9573,1186305.9
0.9572,0.9629,0.9469,0.9482,861448.5
0.9481,0.9531,0.945,0.953,986290.7
0.9527,0.9614,0.9487,0.9504,632462.9
0.9502,0.9647,0.9474,0.9628,765612.4
0.9629,0.977,0.9603,0.9684,1365182.8
0.9685,0.998,0.9683,0.9845,2244036.3
0.9849,0.9931,0.9768,0.9801,1710564.4
0.98,0.9904,0.9743,0.9872,1553318.7
0.9872,0.9879,0.9781,0.9839,757315.5
0.9839,1.0027,0.9747,1.0019,3090635.4
1.0019,1.0088,0.9896,0.9957,3018967.0
0.9955,1.0227,0.9938,1.0179,3327436.8
1.0178,1.029,1.0035,1.0077,2350007.5
1.0074,1.0084,1.0011,1.0072,780420.4
1.0069,1.0384,1.001,1.0284,1643452.2
1.028,1.031,1.011,1.0133,1447934.1
1.013,1.0571,1.009,1.0424,3223608.8
1.0421,1.0444,1.0277,1.0294,1231051.3
1.0299,1.0438,1.0276,1.0299,927065.8
1.0304,1.0365,1.0235,1.0265,716171.7
1.0267,1.0704,1.0267,1.055,2393555.7
1.0546,1.0699,1.044,1.0468,1584425.7
1.0469,1.0603,1.0429,1.0513,1687884.8
1.0515,1.0756,1.0454,1.0536,1426605.9
1.0535,1.0538,1.041,1.043,986107.5
1.043,1.0674,1.0368,1.0394,1835364.3
1.0391,1.0398,1.0326,1.0333,672935.2
1.0331,1.034,1.0172,1.0181,720883.9
1.0183,1.0227,1.0088,1.0198,716684.5
1.0197,1.0242,1.0166,1.0191,379192.9
1.0191,1.0206,1.004,1.0118,849477.5
1.0107,1.0161,1.0032,1.0044,553580.9
1.0047,1.008,0.9914,0.9921,807022.6
0.9921,0.9941,0.9754,0.9767,940132.1
0.9769,0.9798,0.9489,0.95,1342735.8
0.9503,0.9552,0.9316,0.9337,2319868.3
0.9336,0.9431,0.9265,0.9345,2558402.3
0.9337,0.9464,0.9267,0.9355,1456104.2
0.9366,0.9577,0.9366,0.956,1025290.7
0.9553,0.9605,0.9428,0.9447,1189953.7
0.9448,0.9563,0.9442,0.9534,455348.9
0.9531,0.9556,0.9466,0.951,512160.3
0.9508,0.9523,0.9424,0.9467,549443.7
0.9475,0.9524,0.9397,0.941,673609.3
0.9412,0.9472,0.9359,0.937,661758.0
0.9372,0.94,0.9285,0.9309,1020399.3
0.9309,0.9396,0.9197,0.9315,2333962.1
0.9313,0.9366,0.927,0.9328,628093.3
0.9329,0.9341,0.9174,0.9193,1125290.2
0.9191,0.9281,0.9176,0.9263,490956.9
0.926,0.9378,0.9258,0.9321,652633.1
0.9319,0.9397,0.9269,0.9365,584719.9
0.9367,0.9405,0.9316,0.9391,274598.0
0.9389,0.9389,0.9264,0.928,334624.7
0.928,0.95,0.9274,0.9446,1673179.2
0.945,0.9652,0.9435,0.9615,1394716.3
0.9608,0.9612,0.9496,0.9576,580965.6
0.9575,0.9575,0.9474,0.951,454953.2
0.9506,0.98,0.9489,0.9678,2276265.2
0.9679,0.9756,0.9655,0.9722,675261.4
0.9721,0.9756,0.9655,0.9707,650910.2
0.9707,0.9724,0.9604,0.9628,417248.3
0.9627,0.9773,0.9627,0.9744,567865.0
0.9745,0.9812,0.9728,0.9779,454908.0
0.9787,0.9928,0.9781,0.98,862808.7
0.98,0.987,0.9756,0.9824,515320.8
0.9824,1.0074,0.9786,1.0073,1187035.7
1.0077,1.0132,0.9973,1.0027,1956601.0
1.0012,1.0046,0.9886,0.9915,932929.9
0.9908,1.0,0.9765,0.9809,976648.8
0.9809,0.9875,0.9722,0.9745,726183.9
0.9746,0.9934,0.9746,0.9923,453416.5
0.9925,1.0157,0.9888,1.0083,2944031.3
1.0079,1.0108,0.9916,0.9984,1145235.6
0.9982,1.003,0.9808,0.9827,1733223.7
0.9829,0.9906,0.9667,0.9757,2983024.7
0.9756,0.9933,0.9731,0.9897,1014370.6
0.9901,1.005,0.988,0.9964,1113993.5
0.9969,1.0171,0.9967,1.0138,1681043.9
1.0135,1.0173,1.0012,1.0079,930587.6
1.0084,1.0119,1.0007,1.0067,689242.2
1.006,1.0199,0.9958,0.9978,1346933.2
0.998,1.0073,0.9931,1.0038,608515.9
1.0034,1.0108,0.9939,0.9941,548632.6
0.9948,0.9956,0.9847,0.9918,656402.7
0.9921,0.995,0.9868,0.9916,377019.6
0.9912,0.995,0.9848,0.9865,429576.2
0.9866,0.9901,0.9822,0.9827,297842.7
0.9822,0.9945,0.98,0.9893,310908.3
0.9895,1.0038,0.9881,1.0026,632923.6
1.0026,1.0125,0.9972,1.0124,567732.4
1.0125,1.0187,1.0107,1.0168,975745.4
1.0169,1.0204,1.004,1.0114,2233561.9
1.0114,1.0141,0.9701,0.9701,2471837.3
0.9703,0.979,0.9523,0.9614,2754799.9
0.9621,0.9693,0.9555,0.9639,1214478.1
0.9631,0.9707,0.9572,0.9663,655779.7
0.9662,0.9721,0.9604,0.9604,474043.2
0.9612,0.9612,0.9464,0.9585,1180251.7
0.9583,0.9597,0.9451,0.9485,556456.2
0.9478,0.9516,0.9338,0.937,1186009.3
0.9368,0.9448,0.9339,0.9385,832776.4
0.9376,0.9502,0.9352,0.9433,3002227.1
0.9435,0.9499,0.9366,0.9402,596948.0
0.9412,0.9447,0.9377,0.9439,253399.4
0.9437,0.9553,0.942,0.9503,248899.7
0.9506,0.9628,0.9447,0.9559,923528.3
0.9551,0.9551,0.9477,0.949,323616.8
0.9491,0.9623,0.9476,0.9608,350326.7
0.9607,0.9681,0.9587,0.96,375236.3
0.9601,0.9642,0.9521,0.9582,881308.7
0.9581,0.9608,0.9486,0.9589,946906.8
0.959,0.9593,0.9513,0.9574,294502.0
0.9572,0.9644,0.9555,0.9584,471121.4
0.9587,0.9761,0.9587,0.9692,845959.6
0.9689,0.9744,0.9654,0.9672,562353.3
0.9672,0.9672,0.9581,0.9582,473431.4
0.9579,0.9609,0.9461,0.9481,533056.1
0.9486,0.956,0.9486,0.9525,434543.2
0.9523,0.9575,0.946,0.9524,383254.4
0.9522,0.953,0.947,0.9512,335514.7
0.9515,0.9634,0.9503,0.9578,696545.5
0.9577,0.9613,0.9547,0.9556,295778.3
0.9554,0.9567,0.9515,0.9518,307683.1
0.9522,0.9612,0.9515,0.9593,343303.0
0.9595,0.9625,0.9523,0.9555,706808.6
0.9551,0.9593,0.9502,0.951,280833.7
0.9515,0.9529,0.9444,0.945,212515.9
0.945,0.9527,0.9448,0.9523,148469.6
0.952,0.9534,0.9446,0.9456,364998.0
0.9457,0.9489,0.9285,0.9344,2929245.7
0.9345,0.9359,0.9283,0.93,696499.7
0.9303,0.9308,0.9248,0.9263,481383.8
0.9264,0.946,0.9258,0.9444,846434.8
0.9442,0.9479,0.9338,0.9425,453515.4
0.9417,0.9417,0.9331,0.9367,214839.4
0.9366,0.9372,0.9285,0.934,247035.8
0.9337,0.9358,0.9289,0.9292,310434.9
0.9293,0.9304,0.9234,0.9271,431396.6
0.9271,0.9275,0.9189,0.9229,1779720.2
0.9228,0.9293,0.9206,0.9286,598469.8
0.9286,0.9351,0.9269,0.932,678058.3
0.9317,0.9396,0.9297,0.9359,415724.9
0.9357,0.9357,0.9249,0.9258,286564.2
0.9257,0.9294,0.9214,0.925,359836.7
0.9244,0.9303,0.9244,0.9282,205060.5
0.9284,0.9399,0.9257,0.9359,1306840.4
0.9356,0.9412,0.9296,0.9308,317954.7
0.9307,0.9307,0.9195,0.9215,1136921.2
0.9218,0.9257,0.9197,0.9229,420806.3
0.9229,0.9294,0.9217,0.9236,295359.5
0.9237,0.9298,0.9237,0.9286,352173.6
0.9285,0.9329,0.927,0.9317,337945.5
0.9316,0.9329,0.9287,0.9293,204500.8
0.9296,0.9405,0.9296,0.9404,379944.0
0.9402,0.9473,0.9352,0.9354,693528.9
0.9353,0.9397,0.9325,0.9373,390998.3
0.9368,0.9453,0.9365,0.9422,372990.1
0.9423,0.9469,0.9419,0.9444,280951.6
0.9443,0.949,0.9426,0.9439,270406.2
0.9435,0.9435,0.9362,0.9376,309149.3
0.9376,0.9385,0.931,0.9334,213872.0
0.9329,0.9379,0.931,0.9374,283101.9
0.9374,0.9413,0.9329,0.9394,279747.9
0.9394,0.944,0.9359,0.9407,449269.2
0.9408,0.9439,0.9395,0.941,242530.1
0.9414,0.9456,0.935,0.9368,178291.8
0.9371,0.9464,0.9371,0.9464,292966.1
0.9465,0.9523,0.9399,0.9496,959129.9
0.9495,0.9526,0.9282,0.9323,659114.4
0.9327,0.9376,0.9176,0.933,746800.8
0.9318,0.9397,0.9255,0.9385,345885.0
0.9382,0.9404,0.9279,0.9279,425360.7
0.9283,0.9292,0.9199,0.9227,600588.0
0.9225,0.9254,0.9091,0.9109,653609.1
0.9102,0.9134,0.9032,0.9125,597997.2
0.912,0.9142,0.9009,0.9093,435205.8
0.909,0.9203,0.9078,0.9118,998371.8
0.9119,0.9188,0.9111,0.9184,265501.2
0.9179,0.9179,0.9029,0.9051,402745.1
0.9049,0.9074,0.892,0.899,855631.4
0.8989,0.9022,0.8966,0.8987,432160.4
0.8988,0.904,0.8956,0.8972,300243.1
0.8973,0.9026,0.8962,0.8982,333843.0
0.8981,0.9041,0.896,0.8996,397395.3
